Statement,Link,Date
"Coastal patrol vs illegal drugs sa Zamboanga City, paigtingin pa! -- Abalos",https://balita.mb.com.ph/2023/05/07/coastal-patrol-vs-illegal-drugs-sa-zamboanga-city-paigtingin-pa-abalos/,"May 07,  2023"
"Chinese gov't, inaasahang makikipagpulong kay Marcos pagkatapos ng U.S. trip",https://balita.mb.com.ph/2023/05/06/chinese-govt-inaasahang-makikipagpulong-kay-marcos-pagkatapos-ng-u-s-trip/,"May 06,  2023"
"Romualdez, nagbigay ng mensahe para kina King Charles III, Queen Camilla",https://balita.mb.com.ph/2023/05/06/romualdez-nagbigay-ng-mensahe-para-kina-king-charles-iii-queen-camilla/,"May 06,  2023"
"Lalaking tulak umano ng shabu, arestado sa Taguig",https://balita.mb.com.ph/2023/05/06/lalaking-tulak-umano-ng-shabu-arestado-sa-taguig/,"May 06,  2023"
"4-anyos, nasawi matapos masagasaan ng bus sa QC",https://balita.mb.com.ph/2023/05/06/4-anyos-nasawi-matapos-masagasaan-ng-bus-sa-qc/,"May 06,  2023"
"Biden, binati sina King Charles III, Queen Camilla sa koronasyon",https://balita.mb.com.ph/2023/05/06/biden-binati-sina-king-charles-iii-queen-camilla-sa-koronasyon/,"May 06,  2023"
"Andrea Brillantes, pinupuri sa pagiging 'youngest celebrity CEO'",https://balita.mb.com.ph/2023/05/06/andrea-brillantes-pinupuri-sa-pagiging-youngest-celebrity-ceo/,"May 06,  2023"
"Pagkaantala ng serbisyo ng tubig, mararanasan sa Cainta at Pasig mula Mayo 9-10",https://balita.mb.com.ph/2023/05/06/pagkaantala-ng-serbisyo-ng-tubig-mararanasan-sa-cainta-at-pasig-mula-mayo-9-10/,"May 12,  2023"
"H2H na pagbabakuna para sa mga chikiting sa Navotas City, umarangkada",https://balita.mb.com.ph/2023/05/06/h2h-na-pagbabakuna-para-sa-mga-chikiting-sa-navotas-city-umarangkada/,"May 06,  2023"
Vavavoom! Xyriel Manabat nagsabog ng alindog,https://balita.mb.com.ph/2023/05/06/vavavoom-xyriel-manabat-nagsabog-ng-alindog/,"May 06,  2023"
"Kelot, patay nang masagasaan sa Antipolo City",https://balita.mb.com.ph/2023/05/06/kelot-patay-nang-masagasaan-sa-antipolo-city/,"May 06,  2023"
"SEA Games: Ika-6 gold medal ng Pilipinas, nasungkit ni Annie Ramirez sa jiu-jitsu",https://balita.mb.com.ph/2023/05/06/sea-games-ika-6-gold-medal-ng-pilipinas-nasungkit-ni-annie-ramirez-sa-jiu-jitsu/,"May 06,  2023"
"DFA, sinabing wala nang Pinoy na naipit sa Egypt-Sudan border",https://balita.mb.com.ph/2023/05/06/dfa-sinabing-wala-nang-pinoy-na-naipit-sa-egypt-sudan-border/,"May 06,  2023"
"‘Bago ang koronasyon ni King Charles III’: PBBM, binanggit ang ‘thriving relationship’ ng PH, UK",https://balita.mb.com.ph/2023/05/06/bago-ang-koronasyon-ni-king-charles-iii-pbbm-binanggit-ang-thriving-relationship-ng-ph-uk/,"May 06,  2023"
Eksperto sa pagtatapos ng global health emergency: Banta pa rin ang Covid-19,https://balita.mb.com.ph/2023/05/06/eksperto-sa-pagtatapos-ng-global-health-emergency-banta-pa-rin-ang-covid-19/,"May 06,  2023"
"Kaarawan ni Mayor Lacuna, ipinagdiwang sa piling ng mga senior citizen at mga kabataan",https://balita.mb.com.ph/2023/05/06/kaarawan-ni-mayor-lacuna-ipinagdiwang-sa-piling-ng-mga-senior-citizen-at-mga-kabataan/,"May 06,  2023"
"Ginang, patay; mister, sugatan sa kotseng nawalan ng preno",https://balita.mb.com.ph/2023/05/06/ginang-patay-mister-sugatan-sa-kotseng-nawalan-ng-preno/,"May 06,  2023"
"No. 8 most wanted ng Taguig, arestado",https://balita.mb.com.ph/2023/05/06/no-8-most-wanted-ng-taguig-arestado/,"May 06,  2023"
"Oras ng operasyon ng mga tanggapan ng LTO-7, pinalawig pa",https://balita.mb.com.ph/2023/05/06/oras-ng-operasyon-ng-mga-tanggapan-ng-lto-7-pinalawig-pa/,"May 06,  2023"
"JR Quiñahan, pinatalsik na ng NLEX dahil sa 'ligang labas'",https://balita.mb.com.ph/2023/05/06/jr-quinahan-pinatalsik-na-ng-nlex-dahil-sa-ligang-labas/,"May 06,  2023"
"Cargo vessel, sumadsad sa Zamboanga City",https://balita.mb.com.ph/2023/05/06/cargo-vessel-sumadsad-sa-zamboanga-city/,"May 06,  2023"
"PCSO: Papremyo ng Megalotto 6/45, ₱197M na; UltraLotto 6/58, ₱104M naman!",https://balita.mb.com.ph/2023/05/06/pcso-papremyo-ng-megalotto-6-45-%e2%82%b1197m-na-ultralotto-6-58-%e2%82%b1104m-naman/,"May 06,  2023"
"4 pang Pinoy, nailikas na mula sa Sudan",https://balita.mb.com.ph/2023/05/06/4-pang-pinoy-nailikas-na-mula-sa-sudan/,"May 06,  2023"
"Tumaob na MV Hong Hai 189, nagdulot ng oil spill sa Mariveles -- PCG",https://balita.mb.com.ph/2023/05/06/tumaob-na-mv-hong-hai-189-nagdulot-ng-oil-spill-sa-mariveles-pcg/,"May 06,  2023"
Sa pagtatapos ng Covid global health emergency: Public advisories vs. Covid-19 dapat pa ring ipagpatuloy-- OCTA,https://balita.mb.com.ph/2023/05/06/sa-pagtatapos-ng-covid-global-health-emergency-public-advisories-vs-covid-19-dapat-pa-ring-ipagpatuloy-octa/,"May 06,  2023"
"Lyka Estrella, itinanghal na grand champion ng ‘Tawag ng Tanghalan’",https://balita.mb.com.ph/2023/05/06/lyka-estrella-itinanghal-na-grand-champion-ng-tawag-ng-tanghalan/,"May 06,  2023"
"Taylor Swift, inanunsyo ang pag-release ng 'Speak Now (Taylor’s Version)’ sa July 7",https://balita.mb.com.ph/2023/05/06/taylor-swift-inanunsyo-ang-pag-release-ng-speak-now-taylors-version-sa-july-7/,"May 06,  2023"
"Jake Cuenca, may sey na sa real score nila Chie Filomeno!",https://balita.mb.com.ph/2023/05/06/jake-cuenca-may-sey-na-sa-real-score-nila-chie-filomeno/,"February 20,  2024"
BaliTanaw: Isa ka rin ba sa mga ‘naadik’ noon sa joystick computer games?,https://balita.mb.com.ph/2023/05/06/balitanaw-isa-ka-rin-ba-sa-mga-naadik-noon-sa-joystick-computer-games/,"May 06,  2023"
"'Pagpapasikeps' ng madir ni Antonette Gail, nagpakulo sa dugo ng netizens",https://balita.mb.com.ph/2023/05/06/pagpapasikeps-ng-madir-ni-antonette-gail-nagpakulo-sa-dugo-ng-netizens/,"May 06,  2023"
"Mason Amos, Michael Phillips, Jerom Lastimosa kasali sa lineup ng Gilas Pilipinas",https://balita.mb.com.ph/2023/05/06/mason-amos-michael-phillips-jerom-lastimosa-kasali-sa-lineup-ng-gilas-pilipinas/,"May 06,  2023"
"'Lasheng na rin cashier?' Netizens, may naispatang 'mali' sa isang eksena sa Batang Quiapo",https://balita.mb.com.ph/2023/05/06/lasheng-na-rin-cashier-netizens-may-naispatang-mali-sa-isang-eksena-sa-batang-quiapo/,"May 06,  2023"
Lovi nadala at kinilig sa 'higop' ni Coco,https://balita.mb.com.ph/2023/05/06/lovi-nadala-at-kinilig-sa-higop-ni-coco/,"May 06,  2023"
"PBBM, nakipagpulong sa Gatwick Airport officials sa UK",https://balita.mb.com.ph/2023/05/06/pbbm-nakipagpulong-sa-gatwick-airport-officials-sa-uk/,"May 06,  2023"
"32nd SEA Games: 2 gold medals kinubra nina Cabuya, Rodelas sa obstacle course racing",https://balita.mb.com.ph/2023/05/06/32nd-sea-games-2-gold-medals-kinubra-nina-cabuya-rodelas-sa-obstacle-course-racing/,"May 06,  2023"
Toni Fowler tinalbugan pa-jacket ni Willie Revillame,https://balita.mb.com.ph/2023/05/06/toni-fowler-tinalbugan-pa-jacket-ni-willie-revillame/,"May 06,  2023"
"Rosmar, kasama sa nakihati at 'nakisawsaw' sa lalaking may pitong jowa",https://balita.mb.com.ph/2023/05/06/rosmar-kasama-sa-nakihati-at-nakisawsaw-sa-lalaking-may-pitong-jowa/,"May 06,  2023"
"Candy Pangilinan, may nakakaaliw na mensahe sa anak na nakatulog sa online class",https://balita.mb.com.ph/2023/05/06/candy-pangilinan-may-nakakaaliw-na-mensahe-sa-anak-na-nakatulog-sa-online-class/,"February 27,  2024"
"Korean star Cha Eun Woo, balik Pilipinas ngayong Hulyo",https://balita.mb.com.ph/2023/05/06/korean-star-cha-eun-woo-balik-pilipinas-ngayong-hulyo/,"February 20,  2024"
"'Majasty nga!' Maja Salvador, tatawagin na raw 'Star For All Networks'",https://balita.mb.com.ph/2023/05/06/majasty-nga-maja-salvador-tatawagin-na-raw-star-for-all-networks/,"May 06,  2023"
"2 lugar sa Aklan, apektado na ng ASF--24-hour border checkpoint ikinasa",https://balita.mb.com.ph/2023/05/06/2-lugar-sa-aklan-apektado-na-ng-asf-24-hour-border-checkpoint-ikinasa/,"May 06,  2023"
"Tindero ng souvenirs sa Morayta, hinangaan dahil sa panindang cute keychains",https://balita.mb.com.ph/2023/05/06/tindero-ng-souvenirs-sa-morayta-hinangaan-dahil-sa-panindang-cute-keychains/,"May 06,  2023"
Sekyu sa NAIA nagsauli ng pitakang may lamang 1.5M Japanese yen,https://balita.mb.com.ph/2023/05/06/sekyu-sa-naia-nagsauli-ng-pitakang-may-lamang-1-5m-japanese-yen/,"May 06,  2023"
"Pagbabago sa minimun health standards, asahan",https://balita.mb.com.ph/2023/05/06/pagbabago-sa-minimun-health-standards-asahan/,"May 06,  2023"
"Bianca Gonzales, muling pinatunayang ‘maganda ang morena’!",https://balita.mb.com.ph/2023/05/05/bianca-gonzales-muling-pinatunayang-maganda-ang-morena/,"May 05,  2023"
"PBBM, sinabing itutuloy ng ‘Pinas pakikipag-usap sa China hinggil sa Malampaya gas fields",https://balita.mb.com.ph/2023/05/05/pbbm-sinabing-itutuloy-ng-pinas-pakikipag-usap-sa-china-hinggil-sa-malampaya-gas-fields/,"May 05,  2023"
"DepEd, pinalawig deadline ng public review para sa revised draft ng K-10 curriculum",https://balita.mb.com.ph/2023/05/05/deped-pinalawig-deadline-ng-public-review-para-sa-revised-draft-ng-k-10-curriculum/,"May 05,  2023"
"Covid-19, hindi na global health emergency – WHO",https://balita.mb.com.ph/2023/05/05/covid-19-hindi-na-global-health-emergency-who/,"February 20,  2024"
"BFAR, naghahanda na para tiyakin ang sapat na suplay ng pagkain sa banta ng El Niño",https://balita.mb.com.ph/2023/05/05/bfar-naghahanda-na-para-tiyakin-ang-sapat-na-suplay-ng-pagkain-sa-banta-ng-el-nino/,"May 05,  2023"
"NWRB, tutok na sa Angat Dam kasunod ng itinaas na El Niño Alert",https://balita.mb.com.ph/2023/05/05/nwrb-tutok-na-sa-angat-dam-kasunod-ng-itinaas-na-el-nino-alert/,"May 05,  2023"
"₱1K polymer bill ng ‘Pinas, hinirang na ‘Banknote of the Year’",https://balita.mb.com.ph/2023/05/05/%e2%82%b11k-polymer-bill-ng-pinas-hinirang-na-banknote-of-the-year/,"May 05,  2023"
"Kabutihan ng isang resto sa delivery rider, kinaantigan!",https://balita.mb.com.ph/2023/05/05/kabutihan-ng-isang-resto-sa-delivery-rider-kinaantigan/,"May 05,  2023"
"4 na Coast Guardian trainees, sabay-sabay na nag-propose sa kani-kanilang girlfriend",https://balita.mb.com.ph/2023/05/05/4-na-coast-guardian-trainees-sabay-sabay-na-nag-propose-sa-kani-kanilang-girlfriend/,"May 05,  2023"
"Kaso ng Covid-19 sa Bilibilid, sumirit - BuCor",https://balita.mb.com.ph/2023/05/05/kaso-ng-covid-19-sa-bilibilid-sumirit-bucor/,"May 05,  2023"
"Premyo ng Grand Lotto 6/55, papalo ng ₱56 milyon; ₱33 milyon naman sa Lotto 6/42",https://balita.mb.com.ph/2023/05/05/premyo-ng-grand-lotto-6-55-papalo-ng-%e2%82%b156-milyon-%e2%82%b133-milyon-naman-sa-lotto-6-42/,"May 05,  2023"
"Dahil sa tindi ng init, pampublikong mga klase sa QC, pinaikli na",https://balita.mb.com.ph/2023/05/05/dahil-sa-tindi-ng-init-pampublikong-mga-klase-sa-qc-pinaikli-na/,"May 05,  2023"
"P510,000 halaga ng shabu, nasamsam kasunod ng isang buy-bust sa Quezon",https://balita.mb.com.ph/2023/05/05/p510000-halaga-ng-shabu-nasamsam-kasunod-ng-isang-buy-bust-sa-quezon/,"May 05,  2023"
"Ed Sheeran, wagi vs multimillion-dollar copyright lawsuit",https://balita.mb.com.ph/2023/05/05/ed-sheeran-wagi-vs-multimillion-dollar-copyright-lawsuit/,"February 20,  2024"
"Naganap na job fair sa 20 SM Malls na may 873 companies at 14,956 job seekers, matagumpay!",https://balita.mb.com.ph/2023/05/05/naganap-na-job-fair-sa-20-sm-malls-na-may-873-companies-at-14956-job-seekers-matagumpay/,"May 05,  2023"
"Brownout sa Panay, Negros, dapat imbestigahan ng Kamara — Rep. Manuel",https://balita.mb.com.ph/2023/05/05/brownout-sa-panay-negros-dapat-imbestigahan-ng-kamara-rep-manuel/,"May 05,  2023"
"Na-ghost na estudyante noon, certified electrical engineer na ngayon!",https://balita.mb.com.ph/2023/05/04/na-ghost-na-estudyante-noon-certified-electrical-engineer-na-ngayon/,"May 04,  2023"
"Mag-live-in partner, arestado sa buy-bust operation sa Pasay City",https://balita.mb.com.ph/2023/05/04/mag-live-in-partner-arestado-sa-buy-bust-operation-sa-pasay-city/,"May 04,  2023"
"31.84% examinees, pasado sa April 2023 Criminologist Licensure Exam",https://balita.mb.com.ph/2023/05/04/31-84-examinees-pasado-sa-april-2023-criminologist-licensure-exam/,"May 04,  2023"
"Magkapatid na topmost wanted person, timbog sa Nueva Vizcaya",https://balita.mb.com.ph/2023/05/04/magkapatid-na-topmost-wanted-person-timbog-sa-nueva-vizcaya/,"May 04,  2023"
"‘Sa gitna ng El Niño threat’: Grupo ng mangingisda, nanawagan ng contingency plan para sa sektor",https://balita.mb.com.ph/2023/05/04/sa-gitna-ng-el-nino-threat-grupo-ng-mangingisda-nanawagan-ng-contingency-plan-para-sa-sektor/,"May 04,  2023"
"Southern Leyte, niyanig ng magnitude 4 na lindol",https://balita.mb.com.ph/2023/05/04/southern-leyte-niyanig-ng-magnitude-4-na-lindol/,"May 04,  2023"
"DOH: Pagtaas ng Covid-19 cases, hindi dapat maging dahilan ng pagpapanik ng mga Pinoy",https://balita.mb.com.ph/2023/05/04/doh-pagtaas-ng-covid-19-cases-hindi-dapat-maging-dahilan-ng-pagpapanik-ng-mga-pinoy/,"May 04,  2023"
"Isa sa mga nanalo ng ₱33M sa Super Lotto 6/49, kumubra na ng premyo!",https://balita.mb.com.ph/2023/05/04/isa-sa-mga-nanalo-ng-%e2%82%b133m-sa-super-lotto-6-49-kumubra-na-ng-premyo/,"May 04,  2023"
"Senate leaders, suportado ang ₱150 wage hike bill – Zubiri",https://balita.mb.com.ph/2023/05/04/senate-leaders-suportado-ang-%e2%82%b1150-wage-hike-bill-zubiri/,"May 04,  2023"
"Negosyanteng babae, live-in partner, patay sa pamamaril sa Batangas",https://balita.mb.com.ph/2023/05/04/negosyanteng-babae-live-in-partner-patay-sa-pamamaril-sa-batangas/,"May 04,  2023"
"₱1M shabu, kumpiskado; 4 na umano'y pusher, arestado",https://balita.mb.com.ph/2023/05/04/%e2%82%b11m-shabu-kumpiskado-4-na-umanoy-pusher-arestado/,"May 04,  2023"
"'Jojowain o Totropahin? Bagong presidente ng LT Group, nagpakilig sa netizens",https://balita.mb.com.ph/2023/05/04/jojowain-o-totropahin-bagong-presidente-ng-lt-group-nagpakilig-sa-netizens/,"May 04,  2023"
"'Tala' steps nag-iba; Sarah G at Teacher G, may tampuhan ba?",https://balita.mb.com.ph/2023/05/04/tala-steps-nag-iba-sarah-g-at-teacher-g-may-tampuhan-ba/,"May 04,  2023"
"42% ng mga Pinoy, sinabing dapat gawing ‘optional’ ang ROTC sa senior high – SWS",https://balita.mb.com.ph/2023/05/04/42-ng-mga-pinoy-sinabing-dapat-gawing-optional-ang-rotc-sa-senior-high-sws/,"May 04,  2023"
"Covid-19 positivity rate sa NCR, umakyat pa sa 19.7%; hospital occupancy sa rehiyon, tumaas",https://balita.mb.com.ph/2023/05/04/covid-19-positivity-rate-sa-ncr-umakyat-pa-sa-19-7-hospital-occupancy-sa-rehiyon-tumaas/,"May 04,  2023"
"DepEd, muling pag-aaralan pagsama ng ‘same-sex unions’ topic sa K-10 curriculum",https://balita.mb.com.ph/2023/05/04/deped-muling-pag-aaralan-pagsama-ng-same-sex-unions-topic-sa-k-10-curriculum/,"May 04,  2023"
"'Jollitaw?' Paraan ng isang tita para mapakain ng gulay ang pamangkin, usap-usapan",https://balita.mb.com.ph/2023/05/04/jollitaw-paraan-ng-isang-tita-para-mapakain-ng-gulay-ang-pamangkin-usap-usapan/,"May 04,  2023"
"Mag-asawang senior citizen at apo, patay sa sunog!",https://balita.mb.com.ph/2023/05/04/mag-asawang-senior-citizen-at-apo-patay-sa-sunog/,"May 04,  2023"
"57.86% examinees, pasado sa REE; 42.21% naman sa RME",https://balita.mb.com.ph/2023/05/04/57-86-examinees-pasado-sa-ree-42-21-naman-sa-rme/,"May 04,  2023"
"'Motivational' rice artwork, pinapa-auction ni Rendon Labador",https://balita.mb.com.ph/2023/05/04/motivational-rice-artwork-pinapa-auction-ni-rendon-labador/,"May 04,  2023"
"Mala-action star na pagsipot ni Ian Veneracion sa kasal ni Direk Cathy, usap-usapan",https://balita.mb.com.ph/2023/05/04/mala-action-star-na-pagsipot-ni-ian-veneracion-sa-kasal-ni-direk-cathy-usap-usapan/,"May 04,  2023"
Malacañang: ‘We condemn all attacks on press freedom’,https://balita.mb.com.ph/2023/05/04/malacanang-we-condemn-all-attacks-on-press-freedom/,"May 04,  2023"
"Marian naglantad ng tunay na ganda; Dingdong, kinainggitan",https://balita.mb.com.ph/2023/05/04/marian-naglantad-ng-tunay-na-ganda-dingdong-kinainggitan/,"May 04,  2023"
"Isabela, niyanig ng magnitude 5.8 na lindol",https://balita.mb.com.ph/2023/05/04/isabela-niyanig-ng-magnitude-5-8-na-lindol/,"May 04,  2023"
"Maris Racal naging instant padede mom; netizens, kinantiyawan si Rico Blanco",https://balita.mb.com.ph/2023/05/04/maris-racal-naging-instant-padede-mom-netizens-kinantiyawan-si-rico-blanco/,"May 04,  2023"
"Xyriel Manabat, inaming dumaan sa therapy",https://balita.mb.com.ph/2023/05/04/xyriel-manabat-inaming-dumaan-sa-therapy/,"May 04,  2023"
Alexa Ilacad nagpasalamat sa fans para sa pagsuporta sa ‘Walang Aray’,https://balita.mb.com.ph/2023/05/04/alexa-ilacad-nagpasalamat-sa-fans-para-sa-pagsuporta-sa-walang-aray/,"May 04,  2023"
"Fil-Canadian Tyson Venegas, bigong makapasok sa Top 8 ng American Idol",https://balita.mb.com.ph/2023/05/03/fil-canadian-tyson-venegas-bigong-makapasok-sa-top-8-ng-american-idol/,"February 20,  2024"
"₱1.3M shabu, nahuli ng PDEA-Central Luzon sa buy-bust sa QC",https://balita.mb.com.ph/2023/05/03/%e2%82%b11-3m-shabu-nahuli-ng-pdea-central-luzon-sa-buy-bust-sa-qc/,"May 03,  2023"
"Nakolektang oil contaminated debris sa Mindoro, halos 6,000 sako na! -- PCG",https://balita.mb.com.ph/2023/05/03/nakolektang-oil-contaminated-debris-sa-mindoro-halos-6000-sako-na-pcg/,"May 03,  2023"
"P460,000 halaga ng shabu, marijuana nasamsam sa Caloocan City",https://balita.mb.com.ph/2023/05/03/p460000-halaga-ng-shabu-marijuana-nasamsam-sa-caloocan-city/,"May 03,  2023"
"UP Cebu, sasailalim muna sa online classes dahil sa Covid-19",https://balita.mb.com.ph/2023/05/03/up-cebu-sasailalim-muna-sa-online-classes-dahil-sa-covid-19/,"May 03,  2023"
"4 tiwaling pulis-Caraga, sinibak sa serbisyo",https://balita.mb.com.ph/2023/05/03/4-tiwaling-pulis-caraga-sinibak-sa-serbisyo/,"May 03,  2023"
"Resulta ng UPCA 2023, inilabas na!",https://balita.mb.com.ph/2023/05/03/resulta-ng-upca-2023-inilabas-na/,"May 03,  2023"
"Jio Jalalon, 9 iba pa pinagmulta ng PBA dahil sa 'ligang labas'",https://balita.mb.com.ph/2023/05/03/jio-jalalon-9-iba-pa-pinagmulta-ng-pba-dahil-sa-ligang-labas/,"May 03,  2023"
"4 na umano'y tulak ng droga, timbog matapos mahulihan ng P1.4M halaga ng shabu",https://balita.mb.com.ph/2023/05/03/4-na-umanoy-tulak-ng-droga-timbog-matapos-mahulihan-ng-p1-4m-halaga-ng-shabu/,"May 03,  2023"
"Cayetano, patuloy na isusulong ang Sampung Libong Pag-asa bill: ‘May pera, pero ‘di priority ng gov’t’",https://balita.mb.com.ph/2023/05/03/cayetano-patuloy-na-isusulong-ang-sampung-libong-pag-asa-bill-may-pera-pero-di-priority-ng-govt/,"May 03,  2023"
"Mas maganda, mas organisadong Pritil Public Market, ipatatayo -- Lacuna",https://balita.mb.com.ph/2023/05/03/mas-maganda-mas-organisadong-pritil-public-market-ipatatayo-lacuna/,"May 03,  2023"
"PNP-Region 4B, nag-donate ng ₱1.2M sa mga apektado ng oil spill sa Mindoro",https://balita.mb.com.ph/2023/05/03/pnp-region-4b-nag-donate-ng-%e2%82%b11-2m-sa-mga-apektado-ng-oil-spill-sa-mindoro/,"May 03,  2023"
"Kathryn Bernardo, iginuhit ng isang charcoal-graphite artist mula sa Rizal",https://balita.mb.com.ph/2023/05/03/kathryn-bernardo-iginuhit-ng-isang-charcoal-graphite-artist-mula-sa-rizal/,"May 03,  2023"
'Ininjan ng mga inimbitahan?' Xander Ford naghimutok sa binyag ng anak,https://balita.mb.com.ph/2023/05/03/ininjan-ng-mga-inimbitahan-xander-ford-naghimutok-sa-binyag-ng-anak/,"May 03,  2023"
"₱70/kilo na lang: Smuggled na 4M kilong asukal, ibebenta sa mga Kadiwa outlet",https://balita.mb.com.ph/2023/05/03/%e2%82%b170-na-lang-smuggled-na-4m-kilong-asukal-ibebenta-sa-mga-kadiwa-outlet/,"May 03,  2023"
"Mensahe ng 'black sheep' na anak sa namayapang ina matapos maka-graduate, umantig sa puso",https://balita.mb.com.ph/2023/05/03/mensahe-ng-black-sheep-na-anak-sa-namayapang-ina-matapos-maka-graduate-umantig-sa-puso/,"May 03,  2023"
"Covid-19 positivity rate sa NCR, sumirit pa sa 18.8% -- OCTA",https://balita.mb.com.ph/2023/05/03/covid-19-positivity-rate-sa-ncr-sumirit-pa-sa-18-8-octa/,"May 03,  2023"
Ivana 'lumandi' sa Europe; napabili ng alahas dahil sa afam,https://balita.mb.com.ph/2023/05/03/ivana-lumandi-sa-europe-napabili-ng-alahas-dahil-sa-afam/,"May 03,  2023"
"Emergency brakes ng depektibong tren ng MRT-3, na-activate; 4 pasahero, nasaktan",https://balita.mb.com.ph/2023/05/03/emergency-brakes-ng-depektibong-tren-ng-mrt-3-na-activate-4-pasahero-nasaktan/,"May 03,  2023"
"Mega Lotto 6/45 jackpot, pumalo na sa ₱165M",https://balita.mb.com.ph/2023/05/03/mega-lotto-6-45-jackpot-pumalo-na-sa-%e2%82%b1165m/,"May 03,  2023"
"Charcoal & graphite artist na 'sinampal' ng bible verse ng kliyente, nagbigay ng update",https://balita.mb.com.ph/2023/05/03/charcoal-graphite-artist-na-sinampal-ng-bible-verse-ng-kliyente-nagbigay-ng-update/,"May 04,  2023"
"Nursing student sa Lapu-Lapu City, tinulungan ang lalaking nag-collapse dahil sa init",https://balita.mb.com.ph/2023/05/03/nursing-student-sa-lapu-lapu-city-tinulungan-ang-lalaking-nag-collapse-dahil-sa-init/,"May 03,  2023"
